fire_name,fire_year,fire_size_acres,closest_distance_miles,perimeter_points_count,closest_point
Creek (1),2009,1.994158902531517,586.1479728440759,54,"(37.78156497552341, -89.46051195416108)"
Black Fork (1),2009,1.323488296631127,391.9935712157446,6,"(35.8131147819577, -81.96207943635255)"
Peak (1),2009,0.9967336605394739,550.2832227476151,44,"(37.61666697491662, -88.5078466212295)"
Mt Zion (1),2009,0.9960619073990994,550.0280447522993,44,"(37.193057473225025, -89.3906224731664)"
Ware (1),2009,0.9960607546157966,565.8238930109511,44,"(37.46222419620168, -89.40089940759235)"
270 Wildfire (1),2009,0.7421999194851159,631.7022072206996,26,"(34.686828468426654, -93.86529637547402)"
Qualls (1),2009,0.49748543756663494,548.8001337013379,37,"(37.49146732122613, -88.74152600852678)"
Dual 2 (1),2009,0.994506340477146,574.8239299202143,37,"(37.647023658093644, -89.34152413034982)"
Red Bud Site 5 (1),2009,0.5075681326217786,548.1583451246545,37,"(37.518583391998376, -88.6560901897139)"
Jackson Falls #4 (1),2009,0.9952181941534939,547.48151659616,37,"(37.49791697206028, -88.67767317297722)"
Pigeon Roost (1),2009,0.24866643587430012,550.2956485041269,37,"(37.204852223833406, -89.37738547356824)"
Wilma (1),2009,0.21282287613952822,47.84631855661812,178,"(30.166158865373923, -84.97541726573563)"
Dog Hollow (1),2009,0.09953160393527744,546.6668707079278,37,"(37.54852338162978, -88.52910063361317)"
Burden Falls (1),2009,0.09952484763846758,550.5029612870505,37,"(37.56324566696036, -88.64243382254368)"
Section 8 (1),2009,0.09946681350074808,567.1889689434827,37,"(37.49102388919875, -89.39076636800608)"
Recliner (1),2009,0.09946381612631969,569.0125925069711,37,"(37.50491279846575, -89.42493298569205)"
Pine Hills (1),2009,0.009946300785790752,569.577564982199,37,"(37.51623905639665, -89.42189381584319)"
Hay (1),2009,3.807604564120758e-05,599.2242972573285,6,"(36.895843127018075, -91.25208207222187)"
Point Peter RX (1),2010,4529.275892320748,624.1492209218106,116,"(35.915183042433426, -92.85799064305382)"
Gene Rush #4 (1),2010,2828.818989862135,633.2673501727119,69,"(35.977976551157084, -93.0022640348578)"
Claylick (3),2010,1102.5704971356267,528.4579499705472,154,"(38.1011477366852, -83.49256027666294)"
FT Gates 22 (1),2010,987.266618139832,170.00954986096957,60,"(29.417470358162458, -81.68114100740893)"
Mill Creek (1),2010,913.7981840625791,641.408132401723,100,"(36.05003208482523, -93.11767367633433)"
PHONE PINE (2),2010,625.1648751935707,567.0208353432405,249,"(29.960487931870865, -93.71301366972268)"
FASSIFERN (1),2010,416.5352133561236,580.4020050156616,165,"(38.058805179114984, -79.87231054309918)"
Grassy Knob (1),2010,420.8122525144209,575.1330988992281,117,"(37.61309125322364, -89.41969936191092)"
Bushy Head Fire (1),2010,403.0701100617636,301.18236260079937,271,"(34.828464113420225, -84.41644837393586)"
Green Pond 2 (2),2010,244.6348626725543,481.7015629782169,312,"(37.44891229144659, -84.24361676195042)"
Clear Creek (1),2010,211.3135244713359,522.2265488682549,75,"(38.01626170840362, -83.58203131360048)"
Roaring Run (1),2010,183.57028877327767,557.7106231452346,60,"(37.70299506605272, -79.90752325461673)"
Stony Fork (1),2010,161.3786799283961,377.9425037859422,19,"(35.71954893640801, -82.40261080965168)"
Oakey Mountain Fire (1),2010,151.37740612618938,314.47977292132686,97,"(34.93175314125473, -83.17165240339665)"
Banditos (2),2010,121.14110653727818,408.6084422340785,61,"(34.66034325541014, -89.19540657115314)"
Long Branch Fire (1),2010,100.2095958632026,468.36561689053195,131,"(37.255533701009774, -84.24745166051362)"
Leatherwood (1),2010,90.83236296282396,473.2943914568329,83,"(37.296872121107526, -83.4782590725124)"
Two For One (1),2010,75.80672459715569,291.44306385538073,96,"(30.99184801231806, -89.10873711851191)"
Satsuma (1),2010,63.66553900435545,303.677113320409,104,"(31.08085046388223, -89.30468468911428)"
Rainbow (1),2010,115.83384031655284,302.7087651141048,275,"(30.9359818186237, -89.3055435144392)"
Rush Ridge (1),2010,60.105392929049664,507.9846652769195,57,"(37.81312659960652, -83.64908592655651)"
Fifty-Eight (1),2010,54.327140755008706,431.73287161638626,103,"(36.72310127721328, -84.39674361134327)"
Bowens 2 (1),2010,54.98749390054387,455.1383910268276,117,"(37.03224057630092, -83.47780535026196)"
Hector2 (1),2010,43.5904148330031,461.6813937173876,52,"(37.14168977949713, -83.67920681347266)"
Falling Rock (1),2010,37.02109269972436,562.9915554312563,24,"(37.56931728765167, -79.41205940048533)"
Ross Hammock (1),2010,28.873348976944158,234.3961912178282,1305,"(28.829105009624467, -80.83034347020482)"
Mill Creek Fire (1),2010,25.58142506813956,294.7179109404762,93,"(34.682249078245135, -85.05579980059537)"
Sutton Branch (1),2010,24.924563127702477,465.53794401772524,201,"(37.197331887870725, -83.67186827820171)"
Brimstone (2),2010,23.006464267030452,418.3129998786227,156,"(34.81030187264696, -89.25694248148514)"
Star Creek Fire (1),2010,22.613410934846222,303.574538792108,7,"(34.86517201758981, -84.19328645530413)"
142 Fire (1),2010,18.76103597975789,288.6919268437138,163,"(34.648021935050004, -84.11713900028256)"
Rock Quarry (1),2010,18.133353872329703,286.6431122082971,1844,"(34.553561434892124, -83.376814513688)"
Anna Ruby Fire (1),2010,17.270908689966596,298.05180328366464,291,"(34.76089869499691, -83.70738290217943)"
Bee Branch 2 (1),2010,16.879441360764726,478.1205977262608,12,"(37.37706513289166, -83.61872395914524)"
Satolah Ii (1),2010,16.117983896363775,318.084761695145,43,"(34.98876198974136, -83.19298688914614)"
Date (1),2010,15.60498236642049,279.0345838916892,78,"(30.828133751936132, -88.91567980462673)"
Fruitkoff Fire (1),2010,15.09103840397308,301.2831199762278,71,"(34.83212905591054, -84.27770706940396)"
All Nighter (1),2010,14.14556435689008,245.91768548840793,34,"(33.8015494420952, -85.72391814087513)"
Parade (1),2010,13.965490888878032,301.4502920255242,72,"(30.949324195715587, -89.28290633183015)"
Bill Rd   100054 (1),2010,12.922389639381548,246.89879118674583,203,"(33.17111492555983, -81.50511718548641)"
Rock Bridge (1),2010,12.49109644183298,505.33102832969956,20,"(37.77237317013913, -83.61176023779214)"
Elisha Creek (1),2010,12.323824915587736,458.5677078125455,51,"(37.08721581817385, -83.54202175589197)"
Jabo (1),2010,11.821986699501718,289.3310252512203,40,"(31.083913588730095, -89.06044685935376)"
Mason (1),2010,11.76602879639547,436.57190957691546,62,"(36.791522094764865, -84.48163723356505)"
Narrows Fire (1),2010,11.379535075511733,287.70834211760354,5,"(34.54902261198914, -85.24690193131148)"
Monkey Island (2),2010,8.391110155764009,249.4074781263189,48,"(33.25568229401219, -81.55520576323698)"
Laurel Creek (1),2010,7.815049188751879,433.2947268519462,27,"(36.74580847204502, -84.39350506463089)"
Wamble (1),2010,7.793035511447435,549.0433335608869,72,"(37.613652729021524, -88.46611991717556)"
Collier Fire (1),2010,7.687616919428897,556.9459197049134,72,"(37.29842656406871, -89.41936507769175)"
Wildcat Fire (1),2010,7.135556123335162,469.4730164504435,26,"(37.27150997805781, -84.20978372710303)"
Green Pond 1 (1),2010,7.037152966651819,480.02027554689096,44,"(37.42453302720369, -84.25605323867632)"
Veteran's Fire (1),2010,6.475111002796727,288.57993440165984,6,"(34.566461084382105, -85.2206578173233)"
Rainey Ridge (1),2010,6.293112098220556,307.39139257056087,183,"(34.84870643636463, -83.30510714128214)"
Mosquito (2),2010,5.202471799233244,22.195296487042825,17,"(30.36302162385864, -84.60451313930977)"
Tiger (2),2010,4.982813811528438,34.73267403476662,52,"(30.174211207502285, -84.72881441675499)"
Laurel (1),2010,4.861096010543567,450.2310386061796,22,"(36.992460091494166, -84.20665730103296)"
"Witt""s End Ranch (1)",2010,4.761800425252908,622.7369316831329,11,"(35.995387480912534, -92.75827030606983)"
Hound (1),2010,3.1951807298691826,540.7415908679202,58,"(37.55727266738627, -88.2713121220791)"
Saltwell (1),2010,2.995202936668289,551.3182944250957,57,"(37.7117209328966, -88.3135740348818)"
Haw Creek (2),2010,2.716144611451611,12.253139229475329,100,"(30.424571782847142, -84.45118013499705)"
Sand Lick (1),2010,2.668845579116454,484.74175222783305,29,"(37.49007924596045, -84.00637612779995)"
Jackson (2),2010,1.594332186076207,22.2020475114896,20,"(30.22893229430291, -84.50907427598938)"
Power Line Fire (1),2010,1.4104308961527943,262.1588757252799,21,"(30.443265438676583, -88.64295114018871)"
Horseman (1),2010,1.317250664709814,235.71699086992368,11,"(33.67742547802549, -85.61568848026808)"
Tower (1),2010,1.3131831459693555,11.744011876873895,11,"(30.331881848366326, -84.37975491972178)"
Walnut (1),2010,1.2961063951584886,554.676390901061,46,"(37.591622114070525, -88.73560824976771)"
Sapphire (1),2010,1.2955125826426943,572.2749063905433,46,"(37.612178874605696, -89.32393903272292)"
Creal (1),2010,0.9966214212583603,557.6988028526703,44,"(37.59361002837692, -88.84396082844029)"
Nelson Cemetery (1),2010,0.747113276309224,542.1496456750119,41,"(37.38975279507563, -88.7215016172091)"
2010 Doc Watson (1),2010,0.7087687417970088,643.9625452407454,17,"(36.048332107198824, -93.1743121041864)"
Campbell (1),2010,0.6966476873957917,592.2947078009329,40,"(37.811719965075675, -89.61008758123748)"
CREEK COMPLEX (1),2010,0.6127437067784193,638.290956848659,68,"(34.45817091181442, -94.11357225119924)"
Gale Fire (1),2010,0.5970746274099107,555.8679696709344,39,"(37.26506066373868, -89.44651044084544)"
McDaniel (1),2010,0.5373005526594273,551.847761992939,38,"(37.2686953239966, -89.30788310188048)"
Somerset (1),2010,0.4976787610782454,550.9489930258784,37,"(37.64980372960472, -88.45374122308901)"
Lingle Fire (1),2010,0.4973780548581644,556.257908979386,37,"(37.35674925383038, -89.28512859648455)"
Leeve Fire (1),2010,0.4972796261570887,579.7002559993467,37,"(37.646194031417615, -89.50901629944475)"
Wylie (1),2010,0.3680336064051377,578.5005562986429,37,"(37.69566555203678, -89.3701486387611)"
Little Kinkaid (1),2010,0.35804313326789355,593.1478719676804,37,"(37.880112450047505, -89.50320532333114)"
Picnic (2),2010,0.3230947356256557,54.992738384356294,18,"(30.052321069161746, -85.04068659322476)"
Bethany (1),2010,0.248845251871018,542.53765377171,37,"(37.5345833839787, -88.4001736287915)"
Bassett (1),2010,0.19908790523175818,540.556260574329,37,"(37.54987572258621, -88.28240701865947)"
North Maumee (2),2010,0.19471799429185932,619.3358580349988,16,"(36.04250702033018, -92.64188607118699)"
Parkway (2),2010,0.15106347501249484,103.7529193629385,26,"(30.248980299222858, -82.53035369657306)"
Rock (1),2010,0.1990945876769906,533.5735075535126,37,"(37.45768986658687, -88.22965661850465)"
Lost Pond (1),2010,0.09952142360855278,542.6782250252184,37,"(37.41213457796481, -88.69132279739149)"
Salem (1),2010,0.09951239367939027,555.7456553936496,37,"(37.56713466654951, -88.83048915982712)"
Muddy River (1),2010,0.09946543782669028,579.0709369674366,37,"(37.68491279869591, -89.41132171600893)"
Inspiration (1),2010,0.0994627076605163,574.0866355770759,37,"(37.58491281219009, -89.4396551134501)"
Skeeter (1),2010,0.09946018885833233,583.3453013173056,37,"(37.728523948180936, -89.47048827285577)"
SI CAMPGROUND DEBRIS (1),2010,0.04103852991167653,96.74698414056203,12,"(29.393781255558903, -83.2002630595418)"
GATE 3 VEHICLE FIRE (1),2010,0.026134975519357072,105.17947445143956,25,"(29.35295903978312, -83.04273491132159)"
GAP (1),2010,0.009953592512834038,542.5452123973956,37,"(37.51552779572866, -88.44664582575348)"
Cocodrie (2),2011,5824.07101484285,554.5555266476667,101,"(29.834555200898063, -93.48806685824097)"
Simmons Rd Fire (1),2011,5492.124076327749,440.96964347196354,738,"(34.837470471194656, -78.72891602054952)"
BOWLES CREEK (1),2011,1070.6979190547795,644.1758064689984,154,"(32.14537187050544, -94.96626786461208)"
LINDEN 553 (1),2011,1048.4890056864556,609.0873142821531,169,"(32.75028547891063, -94.23180058809606)"
CUTOFF (1),2011,925.8894581896731,388.1485342923767,167,"(25.534057667028673, -81.16107358781677)"
BURN WIRE (1),2011,899.2977379811847,600.8999778456964,292,"(30.3145044501695, -94.31395697840817)"
Milligan (2),2011,771.3194054588541,345.8939139965733,59,"(35.47574234012018, -84.02511793741226)"
LINDEN 672 (1),2011,663.827265532084,646.0338284124184,440,"(33.603326589746274, -94.62649647942439)"
WOODVILLE FM 2460 (1),2011,725.1381947364025,567.024523944793,102,"(30.651149539408298, -93.76140746033768)"
OLIVE (1),2011,633.1639725053495,600.8041597517484,137,"(30.422635485540262, -94.31921713739555)"
RYE (1),2011,601.3146389427703,623.5728769255361,364,"(30.386099679988895, -94.69887472066429)"
POST OAK (1),2011,598.5516801453351,609.1006871139188,352,"(30.463760554819693, -94.460599173554)"
GREGORY MILL (1),2011,589.4268704123997,52.87747243054058,131,"(30.184972063499874, -85.07610902056146)"
AVINGER TIMBER (1),2011,569.6831843944123,606.1303544821403,70,"(32.62601704237998, -94.21109765143204)"
SOUTH BEND ESTATES (1),2011,522.4752233087303,561.9412984174028,709,"(31.195952806643472, -93.66674870679502)"
LINDEN 262 (1),2011,537.3245860319946,596.4664670529339,131,"(32.582313463013286, -94.05255395424183)"
LINDEN 539 (1),2011,511.6938495939599,645.957939913508,110,"(32.83086903208502, -94.8591795493239)"
DAVIS CEMETERY (1),2011,501.3696949571487,596.8931524812133,39,"(30.987744777912713, -94.2642798715955)"
LOST (1),2011,482.99960500018614,408.96421737002686,501,"(31.27784651050624, -91.06763942807268)"
ROCKLAND (1),2011,418.4100690738017,603.5066246307832,213,"(31.00548944661867, -94.37539590922188)"
Grits (2),2011,391.711446635087,33.75522154915225,116,"(30.01485496835596, -84.4859791144032)"
HENDERSON 515 (1),2011,423.4751654340715,642.536037162415,34,"(32.15366933218311, -94.93674508586004)"
BLUEBERRY FARM (1),2011,387.1350050014624,453.86097982923815,204,"(34.618983173013305, -78.21674501647645)"
CR 4097 (2),2011,366.3015116066137,563.6853684391637,408,"(30.66514606621848, -93.70562153900863)"
HENDERSON 510 (1),2011,367.4851502600311,628.2880082679667,309,"(32.27373034725245, -94.67071975866112)"
LAMAR (1),2011,345.8420800948035,583.3483955848118,117,"(30.00904555429742, -93.99219436618151)"
HENDERSON 533 (1),2011,346.32813492737887,641.8749284033541,33,"(32.26988319599544, -94.90610038248504)"
LINDEN 575 (2),2011,363.3756511733131,633.2290677746781,11,"(33.216494593615856, -94.52624002758408)"
BREAKWATER (1),2011,280.62137596912777,264.6325901301801,224,"(30.417988133040687, -88.68361359711524)"
COWBOY (1),2011,296.01740657616557,582.9258169493074,18,"(30.26586844774022, -94.00910324010532)"
HENDERSON 521 (1),2011,255.20978406755836,640.4130418211934,282,"(31.817147960087315, -94.94618276930835)"
LINDEN 448 (1),2011,276.4074658515746,595.755146790487,62,"(32.51503709554148, -94.05608522162673)"
Boom Axe (1),2011,217.535623597547,559.5466935294698,65,"(37.54054154385277, -79.47394768639948)"
ED DICKENS ROAD (1),2011,205.87538477645703,616.932900832644,240,"(30.824468189754285, -94.60262256073501)"
LINDEN 543 (1),2011,186.88339083694123,643.0075681176997,101,"(32.56749982819247, -94.86824274934794)"
LINDEN 96 (1),2011,181.88700274440617,643.4813281789499,30,"(33.60918162690657, -94.57813715609066)"
taylor branch 1 (1),2011,175.63129838244163,243.81573442079554,36,"(32.844656225936696, -87.30721138545302)"
TWO COUNTY (1),2011,174.47191625680543,648.7203138108003,105,"(30.166578688198395, -95.10351431238534)"
ROGERS ROAD (1),2011,160.53482766179258,580.967047257891,29,"(30.43669329848935, -93.98729800285476)"
HENDERSON 537 (1),2011,159.98955113744998,630.91754414629,236,"(31.96714335021047, -94.76476645767582)"
SHARK (1),2011,155.35807623654537,647.1410997344628,114,"(33.5955416400611, -94.64933766995091)"
LINDEN 390 (1),2011,147.47740863411315,608.2550270138732,97,"(32.984172565744394, -94.1523415940607)"
SUTTON CEMETERY ROAD (1),2011,145.27616477682284,612.5927804690751,156,"(30.394632798299526, -94.5152714765906)"
LIVINGSTON 183 (1),2011,145.23750439482723,619.7948163883395,239,"(30.386678289083832, -94.63555489065591)"
HENDERSON 494 (1),2011,144.95424966228975,645.6995357527926,54,"(32.3340605322143, -94.96083658585538)"
LINDEN 513 (1),2011,138.3530091537627,626.4659580874974,94,"(33.250055694793055, -94.39476803117023)"
FAT BOY (1),2011,133.62463942842626,23.318804314067734,181,"(30.348389502656246, -84.61870269625524)"
LINDEN 73 (1),2011,130.5906349648079,596.1630590898243,104,"(32.56428383445474, -94.05158880734449)"
WOODVILLE HWY 255E (1),2011,130.4668664777624,578.3684729671838,161,"(31.030968530021227, -93.95100837907972)"
Ranger (2),2011,128.9545480087188,24.880485361698366,514,"(30.128436125881876, -84.41510777620906)"
RIB (1),2011,128.78240778342675,618.8384032474659,230,"(32.65924480753842, -94.4255447281717)"
DUNAGAN (1),2011,128.7235481884636,617.9681436363564,141,"(31.34132273003716, -94.60625411261186)"
HENDERSON 357 (1),2011,126.40830249970709,644.8139608946514,304,"(32.365137935159055, -94.9398438545057)"
PAMPLIN CREEK (1),2011,123.85612907331785,599.4993673464686,43,"(30.971561608028843, -94.3084723616699)"
HOLLOW ROCK MOUNTAIN (1),2011,114.81989178432391,607.0108897306134,170,"(31.80573357088609, -94.37684308928274)"
Major 15 (1),2011,113.95371839401872,173.62430697671377,50,"(29.24030173461846, -81.71926290925029)"
WOODVILLE RED BUG (1),2011,112.58931222642283,553.611693624489,132,"(30.94698636721452, -93.53590736194899)"
LINDEN 374 (1),2011,110.52167206595067,619.4072147831799,122,"(33.481713915350234, -94.18840805700981)"
LIVINGSTON 460 (1),2011,110.38806117869852,584.9756981548786,276,"(31.285201212219114, -94.05112508167645)"
HENDERSON 601 (1),2011,109.024411051714,626.985884671985,28,"(31.942979864394655, -94.70069710843046)"
WOODVILLE H CEMETERY (1),2011,107.72623465378946,616.7279422485245,52,"(30.779923186091132, -94.5987625010531)"
HENDERSON 473 (1),2011,165.8546416410038,606.90763096518,94,"(32.34033786033994, -94.28792177440113)"
LIVINGSTON 200 (1),2011,101.96716435409644,599.1423006047683,52,"(31.584736739574023, -94.2674609672683)"
LIVINGSTON 104 (1),2011,99.73288805025724,586.3754867581393,315,"(31.263858127642024, -94.07609777602728)"
FLOYD 596 (1),2011,97.98896474482638,639.9352762653934,330,"(32.59878064069568, -94.80795102073697)"
LIVINGSTON 638 (1),2011,111.93266356559438,646.5431218841948,19,"(30.191904437877906, -95.06929123961307)"
Munson Hills (2),2011,97.29191773961193,8.345238965931536,14,"(30.34357879392338, -84.2886592223144)"
TANKAWA BLUFF (1),2011,96.7013066751454,623.1383415555049,139,"(31.85310582659709, -94.64662352675617)"
Oakey Mt (1),2011,94.13470090933136,246.94512019571908,42,"(33.884849907449365, -85.49182841278262)"
LIVINGSTON 390 (1),2011,91.08059484175772,565.8558477310572,35,"(30.80260194641881, -93.74350324840492)"
HENDERSON 501 (1),2011,87.70460983196831,646.9843335423005,157,"(32.41805916217346, -94.9674967934472)"
LIVINGSTON 682 (1),2011,102.63358373400966,622.0833610355976,156,"(30.775265458371443, -94.68874443948386)"
LIVINGSTON 163 (1),2011,85.19091750806933,576.8968122349605,25,"(31.382567801916515, -93.90746313081291)"
LINDEN 401 (1),2011,87.6339957491782,636.1295469616997,42,"(33.36697168458552, -94.52971787327097)"
LIVINGSTON 478 (1),2011,80.21441509865238,644.0219726441982,41,"(30.2605071644603, -95.03277749908578)"
WHOLAPER (1),2011,79.70750162611847,431.9741323389656,60,"(36.72751839263363, -84.32117312839063)"
LINDEN 391 (1),2011,78.6898052642433,602.043099366682,217,"(32.57658941560319, -94.15146325717643)"
LIVINGSTON 495 (1),2011,77.6536522944646,637.1634377906129,191,"(30.169105880162668, -94.91005515123106)"
LIVINGSTON 791 (1),2011,77.49574335140865,634.9542524343491,86,"(30.855996098612387, -94.90598765260513)"
SOUTHEAST TEXAS COMPLEX (1),2011,90.09576535840483,634.9366177688571,11,"(31.238744426056424, -94.89860424911298)"
Honeystand Fire (1),2011,76.32528148043059,295.9182612857335,254,"(34.69365773443399, -83.39962770007628)"
HENDERSON 233 (1),2011,72.05346584062596,643.541333399438,18,"(32.207994959736176, -94.94530626558118)"
CR 4600 (2),2011,69.67562708021441,594.8344791891607,137,"(30.59413936026014, -94.22675907935725)"
LINDEN 383 (1),2011,69.30382034998452,618.8670606522288,36,"(33.46039842002625, -94.18635418947663)"
Black Bayou (2),2011,66.80319049654811,563.0958755692559,58,"(29.992061555582612, -93.6508831478933)"
LINDEN 156 (1),2011,66.61308071553552,600.4429673940672,139,"(32.61266828450381, -94.11477410968455)"
LIVINGSTON 962 (1),2011,65.15831262683965,624.280792261702,237,"(30.29455681011478, -94.70446536000574)"
HENDERSON 500 (1),2011,64.89397826309781,640.2568480049887,120,"(32.34698054200864, -94.86432926359123)"
HENDERSON 340 (1),2011,64.32610366020064,644.1665560566074,139,"(31.80754375054994, -95.01136868135937)"
223 (2),2011,61.316039104090095,616.8033289937572,187,"(31.795929600165966, -94.54539226057327)"
LIVINGSTON 529 (1),2011,61.223600369342286,638.8906368347606,74,"(30.45186635726395, -94.9596916776674)"
LINDEN 547 (1),2011,60.01316723791508,616.7278266425761,92,"(32.436731533542435, -94.43865389429975)"
WOODVILLE 749 (1),2011,81.2069583404231,554.7760650893795,109,"(31.056148233758382, -93.55227923880658)"
LINDEN 278 (1),2011,57.24810263114739,635.1089909699624,71,"(32.89075840215827, -94.65308199708832)"
HENDERSON 418 (1),2011,56.44497305473121,603.6870620496351,83,"(32.29450805723861, -94.24119175919127)"
LINDEN 368 (1),2011,55.32603312669753,610.0788411295478,84,"(33.391570655126536, -94.05224523614787)"
Paxton Peak (2),2011,54.616953666529426,572.8551382953515,33,"(37.70553880513807, -79.3481155380683)"
HENDERSON 120 (1),2011,54.255661047957375,640.0137713010429,18,"(32.4450002436116, -94.84137075719926)"
LIVINGSTON 759 (1),2011,86.31046076224892,596.3640035123857,37,"(31.594133709989624, -94.21924350404586)"
HENDERSON 498 (1),2011,51.224694662304245,643.2112412173027,20,"(32.37571147454562, -94.91013209989467)"
LINDEN 162 (1),2011,57.46310100874419,642.3245982754008,77,"(33.037357313682286, -94.7407648629168)"
HENDERSON 482 (1),2011,49.95109844566399,648.3566134159046,126,"(32.307871304586584, -95.01142205750659)"
Otter Camp (1),2011,49.07684153196464,23.52972044788086,71,"(30.2967060180319, -84.5960351794602)"
HENDERSON 467 (1),2011,51.189823726987626,627.2318939409886,37,"(32.209563463780896, -94.66379992039909)"
LINDEN 538 (1),2011,47.25318889959436,627.6239302860517,225,"(32.467001684474, -94.62173101758852)"
LINDEN 200 (1),2011,47.2139778478975,612.3890685640887,57,"(32.76433229741187, -94.28620868381108)"
DEWEYVILLE (1),2011,46.567776668646054,570.2495880632392,47,"(30.273694590429553, -93.79723038044835)"
LINDEN 483 (2),2011,46.01431791699118,627.7653824473861,41,"(33.10037587190395, -94.46434917574727)"
LIVINGSTON 60 (1),2011,45.85410459107498,640.1396316320461,40,"(30.22468308546741, -94.96477635489893)"
HENDERSON 056 (1),2011,44.99092716341216,632.9039182268763,26,"(32.155284597450986, -94.77064653498202)"
HENDERSON 191 (1),2011,44.404847489156076,617.9134832767187,26,"(32.35107781884934, -94.47659699351634)"
LINDEN 498 (2),2011,52.51818799936744,623.4715092012544,41,"(33.2358765313029, -94.34576478747638)"
LINDEN 506 (1),2011,42.323065757320855,629.0513000653696,125,"(32.4373434875736, -94.65260848733713)"
WOODVILLE 648 (1),2011,41.88615497581005,594.3830101984478,60,"(30.979825013817806, -94.22212849932616)"
HENDERSON 520 (1),2011,41.85263272242173,632.449410461135,238,"(32.08403634034955, -94.77405613192168)"
LINDEN 560 (1),2011,41.65292332094071,607.5623611541056,134,"(32.74548410195114, -94.20623743382912)"
LINDEN 102 (1),2011,40.47118408877428,644.9780145121915,36,"(32.958364361727085, -94.80918303434225)"
HENDERSON 577 (1),2011,39.846320508130994,642.8135608216173,15,"(32.465329128679215, -94.88593056458532)"
LINDEN 330 (1),2011,39.309455362060284,641.4075312830723,77,"(33.44163020124031, -94.59951752321344)"
WOODVILLE 603 (1),2011,39.27112566291681,577.1358856366214,56,"(30.985331160037507, -93.93139330058173)"
HENDERSON 364 (1),2011,38.77985142069633,647.0862306200488,91,"(32.47461927042612, -94.95826006231373)"
LINDEN 287 (1),2011,38.64299874610487,640.7546397271317,75,"(33.333281282626295, -94.62369687733076)"
LINDEN 658 (1),2011,38.634837511867666,615.2817555513442,139,"(32.6872723077806, -94.35644218781745)"
HENDERSON 622 (1),2011,40.49698044576987,621.8513838952875,9,"(32.2759390162979, -94.55905405424292)"
Forked Mountain (1),2011,38.06943468474774,595.0669926235598,32,"(34.86160666372697, -93.04037180674642)"
LINDEN 626 (1),2011,37.91710927745666,611.0456790971213,28,"(33.216409242520065, -94.12969099091436)"
HENDERSON 433 (1),2011,37.746386553383175,628.0559917178015,126,"(32.126814328387695, -94.69177314963805)"
LINDEN 516 (1),2011,36.545716087123054,608.0528374217265,127,"(32.340205989585655, -94.30780644894145)"
HENDERSON 536 (1),2011,36.30803726730489,643.7212171141994,68,"(31.60281842927901, -95.02407589159266)"
LINDEN 269 (1),2011,34.67182753950079,641.4762656135731,33,"(33.15834678093655, -94.69085485072664)"
LINDEN 384 (1),2011,32.72705844505464,601.49188466551,135,"(32.57885344460658, -94.14128636337645)"
Comet (1),2011,35.42121763997789,233.5557272568598,75,"(33.612095227423254, -85.71393754043659)"
LINDEN 467 (1),2011,32.20931827595354,647.5293976166478,80,"(33.63621794588289, -94.64169342458266)"
HENDERSON 464 (1),2011,31.806405120939296,647.0232757987294,33,"(32.43527711868746, -94.96486709810867)"
LINDEN 348 (1),2011,36.17343727914816,643.2766871159403,12,"(33.087988794606666, -94.74332961476485)"
LIVINGSTON 343 (1),2011,30.036826545023818,626.2070231297562,41,"(31.03704055097572, -94.75745039174834)"
LINDEN 587 (1),2011,34.38385298845939,621.9196744854602,69,"(32.54919983012855, -94.50477877332081)"
HENDERSON 582 (1),2011,27.88281422499586,593.9338234402176,79,"(32.380676560408375, -94.05433034022582)"
LINDEN 376 (1),2011,27.757174412020596,642.493790016609,56,"(32.96095902707815, -94.76465797052549)"
HENDERSON 227 (1),2011,33.59338764040382,642.4139915570166,6,"(32.2375856450732, -94.92093354241436)"
HENDERSON 579 (1),2011,26.136401984300257,626.0621460663776,19,"(31.907832309519428, -94.68959390520182)"
LINDEN 296 (1),2011,26.070225457786457,629.6359687421196,15,"(32.81769690471983, -94.57570533117709)"
LIVINGSTON 89 (1),2011,26.022946412589597,579.1672297561315,23,"(30.32874142383251, -93.95061737135765)"
HENDERSON 251 (1),2011,24.819755713095265,649.2590361362963,25,"(32.34165406888861, -95.02102341910896)"
LIVINGSTON 46 (1),2011,24.611365395414236,628.7461691676439,38,"(31.04228124661863, -94.80016131929595)"
OLD TRAM (1),2011,25.506690313558185,17.17222942031052,80,"(30.245911685391537, -84.39726924170141)"
LINDEN 357 (1),2011,24.46777130825614,620.5657933171062,80,"(33.46270340233301, -94.2162424083954)"
LINDEN 349 (1),2011,24.333376466717752,636.7389078538258,87,"(33.06577257970571, -94.63377873080383)"
LINDEN 668 (1),2011,24.262263857188692,649.325831247962,115,"(33.580395630537204, -94.69424833015758)"
HENDERSON (1),2011,24.08973378564986,627.0611685862985,84,"(31.893051726631345, -94.7086312423372)"
HENDERSON 446 (1),2011,23.79710048641095,602.4911753795507,152,"(32.142603358327825, -94.2486688350673)"
HENDERSON 368 (1),2011,23.365181311246157,595.9686211429853,121,"(32.09916438775851, -94.14375865036375)"
LINDEN 315 (1),2011,23.216720103260734,615.1150621919984,71,"(33.36384249927777, -94.15286796523593)"
LIVINGSTON 620 (1),2011,22.869385365311814,647.9432901440101,58,"(30.160438925217807, -95.08993032219063)"
