fire_name,fire_year,fire_size_acres,closest_distance_miles,perimeter_points_count,closest_point
Hazard Fuel Reduction (VICK) - Old Graveyard 06 (1),2006,20.823614648673438,411.0333064585013,44,"(32.37076041297584, -90.84187639789656)"
FMU1-NE5 - Rx Fire - NE5 (1),2006,8.052469479200019,194.8746463374868,9,"(32.98704463104014, -85.73660477016367)"
FLN  BURN (1),2006,7.854360886248624,615.7350802745326,11,"(35.711539356214544, -92.84619558092011)"
Port Gibson Kudzu - Port Gibson Kudzu 06 (1),2006,7.8488420187402745,411.8927225307182,18,"(31.930455418312533, -90.99283058010192)"
Everglades Buffer FY06 - CSSS F Buffer Rx (1),2006,7.294136874003607,402.9172900382261,15,"(25.599904912285382, -80.57586335813906)"
No Fire Name Provided (1),2006,6.8574260253539565,196.002602490094,85,"(33.22749674922023, -83.47853865303205)"
C-135 STAND 33 (1),2006,6.355559509816025,193.98363062428547,37,"(33.200616680123716, -83.49462813776262)"
STRI Prescribed Fire 06 - Beasley Tract Prescribed Fire (1),2006,6.3830627776664635,394.57504772883414,9,"(35.88285213294884, -86.43624351523441)"
Ridgeland Grassbays 06 - Ridgeland Grassbays 06 (1),2006,5.38320196206409,361.008972119902,10,"(32.62818436363319, -89.82133372305448)"
Hazard Fuel Reduction (VICK) - Louge's Meadow 06 (1),2006,4.077398936491743,412.0029543990353,17,"(32.37227178361996, -90.85866642479156)"
Bunchgrass06 - Prescribed Fire (1),2006,3.4973678895776135,452.0421038470738,21,"(34.457705712742786, -78.11141033662476)"
NERI RX - NERI RX 06 (2),2006,2.913272691206444,526.1453689460624,84,"(37.587601302559136, -80.96234121000177)"
Hazard Fuel Reduction (VICK) - Fort Hill 06 (1),2006,2.292113304673313,412.5625528334731,29,"(32.370525845160614, -90.86929081648202)"
No Fire Name Provided (1),2006,1.1088825156871678,30.65514009705545,35,"(30.23908925957249, -84.69543836092004)"
NERI RX - NERI RX 06 (2),2006,0.45571232462763606,539.9210484430885,27,"(37.78189816477395, -80.89668713061037)"
03 Winding Stairs (OZAR) - 06 Winding Stairs (2),2006,0.000441255550823626,607.2468427732948,4,"(37.095846238699195, -91.20122065017549)"
HOMOCHITTO BURN BLOCK 24 (1),2007,9729.942722897396,399.8174557438718,1760,"(31.317897384576646, -90.90674724682164)"
HOMOCHITTO BURN BLOCK 51 (1),2007,7468.459902287,403.2052930958517,1405,"(31.428704220921972, -90.948014367935)"
HOMOCHITTO BURN BLOCK 42 (1),2007,3530.5398677730805,409.1072370359558,748,"(31.378015118783612, -91.05648170001663)"
Pinelands FY07 - west of A rx (1),2007,2873.3321952854203,407.466762959097,919,"(25.400785936983528, -80.79220628639835)"
HOMOCHITTO BURN BLOCK 36 (1),2007,2832.9369280997134,412.3830952005673,539,"(31.29533358864716, -91.12355221053232)"
GLADE MOUNTAIN - GLADE MTN (1),2007,2816.788257796196,469.58795430418195,1346,"(36.83485163317132, -81.37057122200886)"
COUNCIL BLUFF/RICHTER 55691 (1),2007,2795.022073858531,628.4753688434189,378,"(37.7050985896964, -90.91552334542878)"
PITKIN - PB C-127,2007,3782.645601588553,516.703397624233,1141,"(30.984723967371053, -92.91289170849893)"
EN_COMP_75_76_77 (1),2007,4684.006598583513,315.32302314873306,531,"(34.53928891084098, -81.80195262770754)"
APALACH BURN UNIT 9 (1),2007,2472.2524075910183,35.57731405592335,1118,"(30.271925002136523, -84.80471797320561)"
FRANKLIN CREEK (1),2007,2462.604366010984,489.0103923655372,939,"(36.79802446825177, -88.06760258953017)"
HS -07 C-106/107 (1),2007,2262.834298696058,397.9812258846336,529,"(34.354549825652896, -89.28033829424422)"
DESOTO 0816 (1),2007,2124.9029764458965,295.75809533878055,301,"(31.12258227021371, -89.1639074159333)"
No Fire Name Provided (6),2007,5557.20738067486,318.64057232223735,298,"(33.17267830573523, -79.86228979051837)"
ZION HILLS - PB ZION HILLS 2 C-252 (1),2007,1976.2637697371404,529.0157322697019,852,"(31.03030854635303, -93.11875531926769)"
HOG BACK (1),2007,1964.7663433140415,331.4942594629531,799,"(35.26681981031825, -84.47135995026956)"
UNNAMED (1),2007,1954.5156060587556,629.7848011299407,140,"(34.651160729172204, -93.84809755056406)"
LORAN CAMP - PB C-48,2007,1950.0651007428442,493.679960145099,151,"(31.08603497366434, -92.51967076358996)"
No Fire Name Provided (10),2007,8805.135439949438,324.516455275487,151,"(33.121600861094194, -79.6992077134166)"
COMPT 19 (1),2007,3265.20394208701,256.9047183227533,92,"(32.995407813387644, -87.44951750180037)"
HOMOCHITTO BURN BLOCK 20 (1),2007,3660.7830685055824,396.2653882044342,1176,"(31.33891068311175, -90.84326630397443)"
LC_COMP_297 (1),2007,2900.113492143698,257.2233141501224,1190,"(33.744354369281304, -82.16450354751855)"
FALLS BRANCH (1),2007,1881.250261256632,316.83157527840643,1416,"(35.049310949871256, -84.5796935375255)"
CLAIBORNE RANGE BURN UNIT - PB C-361 (1),2007,6247.293302992243,495.8911890594475,634,"(31.190526191322483, -92.55007712522243)"
EAST END RX BURN (1),2007,3019.1478534870657,630.8817968647762,67,"(35.160735639094256, -93.5618961321464)"
BIG CAVE RUN (1),2007,1764.3344767362357,525.0372347326929,158,"(38.05421791513826, -83.53538985156237)"
HS-7072 (1),2007,1749.404211153338,408.5091265638708,675,"(34.583203298301726, -89.28064315354368)"
LONG BRANCH BURN UNIT - PB 10 C-25KV (1),2007,1684.5051863476879,501.6497922879892,314,"(31.209689187290852, -92.64607704691635)"
HOMOCHITTO BURN BLOCK 06 (1),2007,1630.250247272052,392.00117988281045,543,"(31.63135262068389, -90.71838686356311)"
Raccoon Point -07 - Raccoon Pt 07 (1),2007,1611.704674007422,365.60210491213724,365,"(26.031661869528428, -80.94113432360068)"
GRAVEL STAND (1),2007,1604.2839208907249,333.0128913069565,1332,"(35.292349309014774, -84.20924772200377)"
