usgs_assigned_id,fire_name,fire_year,fire_size_acres,distance_miles,perimeter_points_count,closest_point
102847,UNNAMED (1),2010,1007.627648122201,50.14345081832669,652,"(30.19656215913547, -85.03227060434104)"
102848,UNNAMED (1),2010,1002.6619942152577,129.7748266622151,32,"(30.685855449567907, -86.41153263361925)"
102857,UNNAMED (1),2010,970.3057629051546,142.27711712134698,90,"(29.94974852399813, -81.94563108031271)"
102867,UNNAMED (4),2010,3033.2276073171265,260.0049833647424,223,"(27.82832470104899, -81.16612173591663)"
102873,UNNAMED (1),2010,922.1865982663569,33.56816969827425,426,"(30.0180743479052, -84.48654911408964)"
102877,UNNAMED (1),2010,909.4472445844349,232.3289300821612,180,"(28.697487523930835, -80.95937545184749)"
102878,UNNAMED (2),2010,1591.981916475689,341.93706492462604,331,"(26.890357153895025, -80.33527058551769)"
102883,UNNAMED (2),2010,1553.1767322057738,261.5770246637091,265,"(27.905571139896537, -81.04654214647552)"
102887,UNNAMED (1),2010,875.1738313333117,369.7823242151288,237,"(25.96760646050038, -80.92725904394625)"
102890,UNNAMED (1),2010,860.1580850053259,15.359569439295957,924,"(30.363902233168904, -84.4821414139908)"
102898,UNNAMED (2),2010,1350.7134237872115,285.3755968414452,127,"(27.8395415605187, -80.59280653653892)"
102900,C-34 FY 10 RX (1),2010,832.5492498351276,341.69144040560906,178,"(26.206329076062406, -81.36136544114132)"
102921,UNNAMED (1),2010,784.2057620615444,252.01674072642243,357,"(27.995124853574577, -81.16629039098244)"
102925,UNNAMED (3),2010,1852.576376716564,230.9351950260682,60,"(28.495228765073076, -81.14445801169526)"
102929,UNNAMED (1),2010,755.410166154265,235.7402733908014,7,"(27.603351354023737, -82.103818494434)"
102933,UNNAMED (2),2010,1456.7776313024804,159.5391132106105,179,"(28.785156276595085, -82.41855258253656)"
102940,C-10 FY10 RX (1),2010,1979.0455302562682,339.5614325889123,198,"(26.175706768126556, -81.49016346096111)"
102945,RX 1.4A (1),2010,709.8917640257008,237.50757359253268,133,"(28.784652277485108, -80.80007414413848)"
102948,UNNAMED (1),2010,695.0905203126814,251.55640523297708,85,"(27.23061625356362, -82.31088695725894)"
102951,UNNAMED (5),2010,2963.662898024963,267.5912287321953,25,"(27.550059722705168, -81.32050922674063)"
102954,DESOTO 1002 (2),2010,682.3803190779928,294.3103949329521,143,"(30.990016197489773, -89.1575297446365)"
102975,UNNAMED (1),2010,621.3483841495447,254.06551093835134,213,"(28.10172197944054, -81.01388350485432)"
103001,UNNAMED (1),2010,557.7568126387496,344.76755079870094,140,"(26.987555146976394, -80.15757147125674)"
103006,UNNAMED (1),2010,547.8437029325452,253.4289475661841,203,"(28.129896621369763, -81.00060970682186)"
103007,C81-85C RX (1),2010,545.9894981049698,321.0534401291046,164,"(33.139012911467105, -79.78457926363068)"
103019,UNNAMED (1),2010,509.608854690593,164.73767437491662,155,"(29.396782398205023, -81.79033838929938)"
103120,UNNAMED (4),2011,9365.883529624898,275.6784132679969,441,"(27.585112509889868, -81.0803064288771)"
103137,UNNAMED (2),2011,3200.6380805808985,254.1658019526322,489,"(27.20561633474604, -82.27282839295209)"
103159,UNNAMED (6),2011,7266.560381988888,250.61008884921975,1392,"(27.268376207720323, -82.26377595931336)"
103160,UNNAMED (1),2011,2240.510675041482,73.3872669254452,3403,"(29.6732751938463, -85.07600832578494)"
103201,MINWR UNIT 7-1B RX BURN 2011 (1),2011,1917.9119666285694,252.59135454212273,651,"(28.578640837150505, -80.65027381280723)"
103211,UNNAMED (1),2011,1848.1003440014247,11.545800999985744,269,"(30.32549960805355, -84.36537101829849)"
103221,UNNAMED (1),2011,1777.576050902162,282.8321143158914,414,"(27.865001008945562, -80.62301752861883)"
103227,UNNAMED (1),2011,1742.058235421215,338.6864648053919,489,"(26.894785970343648, -80.40733424054432)"
103233,UNNAMED (1),2011,1707.39766452735,254.38848112340446,462,"(27.904534474062554, -81.21037131223193)"
103264,UNNAMED (1),2011,1509.9514130465975,119.7683905749206,1571,"(30.686153844327258, -86.24228485549904)"
103271,UNNAMED (1),2011,1467.983268593205,608.4139823042386,2029,"(37.051544672960695, -91.29027739530271)"
103277,UNNAMED (1),2011,1417.7112357009528,37.864735721248174,221,"(30.033328430468142, -84.64919143645639)"
103285,UNNAMED (1),2011,1400.330981242209,201.88419517017067,144,"(28.215340991054383, -82.09827624469058)"
103288,UNNAMED (7),2011,7244.794657807678,189.04455915487335,303,"(29.023768243592777, -81.5697070381042)"
103304,UNNAMED (2),2011,1886.1512621539848,155.54890405961746,2434,"(30.950646791998757, -86.80079493444795)"
103315,UNNAMED (1),2011,1278.3151801742192,332.4902420413869,453,"(26.913533125226742, -80.53360578177058)"
103320,UNNAMED (1),2011,1263.2638020368659,102.72586738613467,1784,"(30.352124247403843, -85.96597764420287)"
103336,UNNAMED (1),2011,1220.6286090814401,262.4558881769694,195,"(27.666384141177936, -81.29920208354801)"
103348,UNNAMED (1),2011,1166.3497743317012,342.40584342716386,318,"(27.021622966103912, -80.17377506941354)"
103358,UNNAMED (1),2011,1132.467294485748,131.6321904626694,1916,"(30.681718103162982, -86.44343504781406)"
103367,UNNAMED (4),2011,3832.6962138728804,156.79708797590936,2418,"(30.899634591800346, -86.83391829487175)"
103369,HARNEY RX (1),2011,1088.2952675515062,397.76343287525054,439,"(25.421188674951303, -81.06757008654087)"
103373,UNNAMED (1),2011,1075.229166499178,165.25202158432063,302,"(28.828549140366796, -82.23597321019662)"
103377,UNNAMED (1),2011,1046.8022644416644,595.2058170018012,2010,"(32.781738281973475, -93.97905887012567)"
103381,UNNAMED (1),2011,1029.9482471160527,253.01599617438947,268,"(28.113243493007932, -81.02539053372846)"
103399,UNNAMED (2),2011,1599.8916039205667,329.24548614733476,181,"(26.95948361174433, -80.55523212583542)"
103403,MINWR UNIT 7-3 RX BURN 2011 (1),2011,939.9403527123134,254.89243520384554,831,"(28.602235928071757, -80.58962623728458)"
103405,UNNAMED (4),2011,2787.1597183053013,258.4026039322378,199,"(27.862406872679053, -81.16498114340884)"
103408,UNNAMED (1),2011,909.3526553706997,255.91506479624655,85,"(27.972650356406838, -81.10274221068141)"
103410,UNNAMED (1),2011,902.9378239156831,593.556618513597,1952,"(36.84609326819319, -91.16902724884484)"
103413,UNNAMED (5),2011,3477.9758681624435,281.716749431065,371,"(26.93051425824732, -81.9038170360703)"
103416,UNNAMED (1),2011,864.7988044154724,6.256594962984968,171,"(30.372226665247418, -84.27694544376726)"
103421,UNNAMED (1),2011,827.8196312812274,41.300394028065455,2608,"(30.314795374819038, -84.92098683806877)"
103425,UNNAMED (1),2011,802.5859367111856,224.71248821186717,324,"(27.78503176013887, -82.12193924429327)"
103428,UNNAMED (1),2011,794.6995033242735,41.2463935822437,2140,"(30.48304989983586, -84.94075102743957)"
103431,UNNAMED (1),2011,781.2666234427992,166.91379538146896,314,"(29.140218857620926, -81.91957904607993)"
103433,UNNAMED (1),2011,770.0438115205144,167.87003636920625,174,"(29.326867143731484, -81.77355798718979)"
103438,UNNAMED (1),2011,736.2265420365469,163.45993236775956,231,"(29.36542130504966, -81.83289192548582)"
103439,UNNAMED (1),2011,734.502288887671,139.48271712648832,1591,"(30.62497421358869, -86.58160196852951)"
103454,UNNAMED (1),2011,696.7466757214896,166.25836160856156,244,"(29.334278292631044, -81.79933956844054)"
103455,UNNAMED (1),2011,691.0751033738309,274.22339718044026,460,"(27.773764287666683, -80.90234234572112)"
103458,UNNAMED (1),2011,679.6091395312885,235.2863054886408,383,"(27.555253928759797, -82.203793094483)"
103471,UNNAMED (1),2011,632.6866267543809,240.85495709332884,499,"(28.309636520549834, -81.10071230800855)"
103472,UNNAMED (1),2011,620.3951714846604,237.93847220716543,240,"(27.51377909323614, -82.19724453412917)"
103492,UNNAMED (1),2011,533.0668501789719,102.21825529966259,181,"(29.373941643531772, -83.08903561899609)"
103509,UNNAMED (1),2012,5964.372016571332,355.09425071282254,686,"(26.327490984729703, -80.7608362223184)"
103511,UNNAMED (1),2012,5431.9125196953755,187.74803494679878,419,"(29.017913788285206, -81.59930168382964)"
103517,UNNAMED (1),2012,8530.942324338446,244.04927038810163,1255,"(28.70614415621611, -80.7272283862802)"
103528,UNNAMED (1),2012,4070.3760034082634,19.266374371309286,388,"(30.298753319503987, -84.51358261522988)"
103540,UNNAMED (1),2012,3160.2101499428754,237.6371890776272,275,"(27.5286241299204, -82.17920297277743)"
103541,UNNAMED (1),2012,3128.3273189070255,414.8708426591184,546,"(25.236304333339266, -80.87009608850089)"
103542,UNNAMED (1),2012,3069.9508716330115,399.1242194067787,227,"(25.423088289197903, -81.01848697651326)"
103547,UNNAMED (4),2012,6513.5020946274835,326.81661961191116,585,"(26.993909121984753, -80.57145399241979)"
103554,UNNAMED (1),2012,2721.5593726097063,255.27561044514164,172,"(27.232787333674672, -82.17845136267786)"
103555,UNNAMED (2),2012,4125.218067648375,349.3512705167358,418,"(26.02208192739457, -81.47298727731632)"
103558,UNNAMED (3),2012,4421.982836674371,149.648538236884,266,"(30.458904818755776, -86.75775253863935)"
103566,UNNAMED (1),2012,2374.254040215528,170.50912001719223,538,"(29.350605311580743, -81.70985350311221)"
103586,UNNAMED (1),2012,2011.9816135083497,278.4392257169531,103,"(27.57859384818434, -81.02270094281396)"
103588,UNNAMED (4),2012,5564.917794424995,150.4044126417691,21,"(30.580187277641134, -86.76816060070486)"
103591,UNNAMED (1),2012,1910.7219791754521,201.26283120817362,430,"(28.302966257875216, -81.9988211112768)"
103599,UNNAMED (1),2012,1712.4286428976848,145.9466172925465,213,"(30.646427060347282, -86.68856895199806)"
103600,UNNAMED (1),2012,1700.8617599681409,259.58967342523096,135,"(28.025711240915633, -80.96835374019233)"
103601,UNNAMED (1),2012,1688.7801645964291,286.49284978926374,143,"(26.85169448050916, -81.90198819630814)"
103603,UNNAMED (2),2012,2805.142041984238,263.2631560810288,96,"(27.68768485708458, -81.25356735087759)"
103605,UNNAMED (1),2012,1639.7267212222641,164.93238803620793,252,"(30.963911207214068, -86.95900410507421)"
103607,UNNAMED (1),2012,1635.6514758332103,188.95723343143956,348,"(29.081796340960928, -81.53090127547415)"
103611,UNNAMED (4),2012,3929.460843075818,257.0031294392445,171,"(27.927109940362627, -81.12640783004967)"
103621,UNNAMED (1),2012,1455.9739982496908,236.04956542719924,397,"(28.088188675907087, -81.42771136744483)"
103629,UNNAMED (1),2012,1377.7602742490426,253.50150190662552,108,"(28.070172630414984, -81.05689794060193)"
103637,UNNAMED (1),2012,1318.1828927568567,251.8084724757475,388,"(28.000283230009753, -81.16552420253907)"
103643,UNNAMED (1),2012,1289.644067308246,255.75863463134775,258,"(27.99723193827788, -81.0808066232965)"
103656,UNNAMED (1),2012,1183.4226997377336,272.4997342005393,128,"(27.605956886249945, -81.13107547837575)"
103666,UNNAMED (1),2012,1110.6228501865978,233.37924045253396,279,"(28.84201700365624, -80.8413278277005)"
103667,BIG SANDY NW RX  (ADD-ON) (1),2012,1110.6182567716894,620.7300673150427,285,"(30.646307366288323, -94.6632167374607)"
103672,UNNAMED (2),2012,1987.9270095373915,270.46781430593796,72,"(27.588888210294694, -81.20068293488356)"
103674,UNNAMED (1),2012,1079.048515993035,160.58509350068104,364,"(30.95413440997642, -86.88658640466299)"
103675,UNNAMED (1),2012,1065.6405292505533,33.39484761978722,198,"(30.149510318697793, -84.67910394305945)"
103684,UNNAMED (1),2012,974.6918630472139,175.43131465177805,136,"(28.592979851759452, -82.26872810430037)"
103693,UNNAMED (1),2012,851.4482590720086,258.5927775810751,22,"(27.747460941071267, -81.29325641566142)"
103694,UNNAMED (2),2012,1387.5273877489665,193.87859630024158,411,"(28.367279955026948, -82.09944101811382)"
103695,UNNAMED (2),2012,1561.4097852716511,158.84574074376434,196,"(30.861837570227433, -86.87658291035495)"
103697,UNNAMED (1),2012,804.524892997456,160.0341022123875,207,"(30.91758891887206, -86.88546645684109)"
103699,UNNAMED (1),2012,792.0590233259105,51.12324915495736,144,"(30.031315879983204, -84.94781276381595)"
103702,UNNAMED (2),2012,1373.8151365026195,258.2672492933292,94,"(27.867045545165492, -81.16295074612088)"
103705,UNNAMED (1),2012,721.1213106449561,162.37017373204446,125,"(28.738486962881613, -82.4069833242625)"
103706,UNNAMED (1),2012,711.5253491525511,149.02524985063857,56,"(30.8972597215364, -86.7012784693782)"
103710,UNNAMED (1),2012,684.4231375648743,257.732713663118,80,"(27.966636474222387, -81.06855541827355)"
103717,UNNAMED (1),2012,620.8485335548168,26.486169681553438,138,"(30.090023060417398, -84.37063621640715)"
103719,UNNAMED (1),2012,600.3232691819492,161.04230341100765,22,"(28.7685082410543, -82.4024829114502)"
103720,UNNAMED (1),2012,584.3904542030577,254.31815273710146,153,"(27.906198298261902, -81.21014293768582)"
103724,UNNAMED (1),2012,563.1329758147299,78.43685760314071,122,"(30.395769362372533, -85.56187975994077)"
103727,UNNAMED (1),2012,548.2140951995723,340.9552153898061,340,"(26.873543420351467, -80.37881243784079)"
103729,UNNAMED (1),2012,538.8301770173857,148.76500309537948,80,"(30.75161300541768, -86.72382431842998)"
103732,UNNAMED (1),2012,513.6622054683618,202.96030486895418,302,"(28.753058294554368, -81.5010355066764)"
103773,BLUE BIRD 2 (1),2013,3866.3150187973565,366.3786747784017,430,"(25.974339011405196, -81.01825391665407)"
103777,UNNAMED (1),2013,3502.889882506054,33.85928237927036,337,"(30.32056539227895, -84.79369901664055)"
103781,UNNAMED (1),2013,3429.549356528988,593.5910131926901,296,"(31.0545089319559, -94.20704725349744)"
103785,UNNAMED (1),2013,3191.029507254367,589.5544745339128,408,"(31.052179935021176, -94.13903537345128)"
103793,UNNAMED (2),2013,4706.005218754921,599.7631239853105,392,"(31.203951179527007, -94.30563397569051)"
103798,UNNAMED (1),2013,2718.7165770718566,54.85714987000038,994,"(30.046235279222994, -85.03380426053516)"
103802,UNNAMED (1),2013,7659.774382712667,50.157010887103816,1225,"(30.189560205524455, -85.02930585875811)"
103811,UNNAMED (2),2013,3784.9943565802437,166.1179108863164,641,"(29.32247833998333, -81.80932368765598)"
103815,UNNAMED (1),2013,2428.1466474155322,301.2308149090502,384,"(30.92107795020505, -89.28203276344078)"
103818,UNNAMED (1),2013,2382.0210459271575,297.79596202543297,291,"(30.71012163138149, -89.2387160348116)"
103828,BIEN 42-46 55 (1),2013,2215.109973660428,337.9156693573017,377,"(32.37550196674932, -89.51614943596667)"
103829,UNNAMED (1),2013,2204.1508535198673,276.33792333504215,358,"(30.54840124974152, -88.88198976522835)"
103857,UNNAMED (2),2013,2801.299519132332,185.97502362644943,390,"(29.040756436081086, -81.61748156881663)"
103859,UNNAMED (2),2013,2954.4218939819953,19.61990106438751,879,"(30.381986216176184, -84.56607876417539)"
103866,UNNAMED (1),2013,1788.748099072885,529.5360398093698,361,"(31.433393467806088, -93.09903549512187)"
103882,UNNAMED (1),2013,1573.736299977422,301.7070452184876,304,"(31.06356032533766, -89.27359705351178)"
103891,UNNAMED (1),2013,1469.1010255262613,499.5384704626174,235,"(31.79750129939229, -92.5367822913233)"
103901,UNNAMED (1),2013,1383.4924389802004,279.14762611394343,238,"(30.674402942559393, -88.92669684232314)"
103916,UNNAMED (2),2013,2138.318975642845,529.5880733236208,426,"(31.386477216964, -93.10451645821222)"
103931,BIEN 17-31-34 (1),2013,1162.4380976112784,346.19757889603227,158,"(32.40101881070609, -89.65652433473984)"
103942,UNNAMED (1),2013,1038.2060420690616,189.0369429803709,228,"(29.02415823121147, -81.5695762486944)"
103953,BLOCKS A B (1),2013,948.5407797208172,170.81017373631443,174,"(29.265799957161143, -81.75634868161791)"
103969,UNNAMED (1),2013,881.9985071510807,162.76511405997422,79,"(29.428402627700137, -81.80876749599025)"
103970,UNNAMED (1),2013,865.767480211671,30.294547201829847,16,"(30.248452509620332, -84.69458911973001)"
103980,UNNAMED (2),2013,1412.015625333254,500.1811049441485,241,"(31.123571473729488, -92.62721615248336)"
103982,UNNAMED (1),2013,771.5340912820982,217.14203082529656,178,"(33.14260230507989, -86.18725025024253)"
103987,BIEN 23-24-27-28 (1),2013,711.6664703926425,339.78638944564017,182,"(32.42627798404965, -89.52663057554714)"
103988,UNNAMED (1),2013,704.9484880855307,166.50775417169996,144,"(29.431603584426213, -81.73782541532994)"
104000,EASTLINE RX (1),2013,595.1967767065771,360.8509319935007,168,"(35.11636500752306, -81.41194787190449)"
104002,UNNAMED (1),2013,572.7784151212774,190.01625956997196,208,"(28.988181209333053, -81.57650975744131)"
104005,STARK SOUTH (1),2013,544.8027251398095,189.07084782282246,240,"(29.043861986875793, -81.55492760322302)"
104066,UNNAMED (1),2014,5150.877372211491,113.65569623554101,210,"(30.773342210454164, -82.37706247555516)"
104114,FLLWR-FY2014-RX-SOUTH MARSH (1),2014,3359.626839093032,193.48942636285233,714,"(29.09665830057768, -81.43427556292163)"
104134,UNNAMED (1),2014,2908.1106813851943,597.1576728774011,449,"(31.263081713333865, -94.25855440867151)"
104138,UNNAMED (4),2014,6911.215475852978,523.831107744512,320,"(30.98557224546669, -93.03300832914158)"
104139,CUB RUN RX (1),2014,2868.093790514094,637.552429974089,447,"(38.49003856873815, -78.69572299943071)"
104146,UNNAMED (1),2014,2822.3827202575712,114.08409114420348,608,"(30.65887394167676, -82.35012824507447)"
104160,UNNAMED (1),2014,2567.837363635512,327.7718539877261,390,"(33.31049203524443, -79.7849666790061)"
104167,UNNAMED (1),2014,2444.589524925342,391.55927238532354,333,"(31.450776102016995, -90.74523311806453)"
104174,UNNAMED (1),2014,2330.4656854302816,575.5748822103649,321,"(31.168848595339565, -93.89856870976709)"
104198,UNNAMED (1),2014,2128.9107594464845,338.6705246648468,277,"(32.37370965874612, -89.5308633330212)"
104206,UNNAMED (1),2014,2070.966442776248,396.3049643923461,271,"(31.33875806787713, -90.84396281974396)"
104245,UNNAMED (1),2014,1846.3438551222769,321.1398305994728,301,"(33.12384496874975, -79.77073066964289)"
104285,UNNAMED (1),2014,1614.508128746726,587.3405145387361,18,"(31.883362740346563, -94.0296640097601)"
104293,BURN UNIT 025 (2),2014,1559.238515344241,52.65118966715505,284,"(30.170078467656765, -85.06516209086473)"
104297,UNNAMED (1),2014,1547.3185161037084,283.91255348413165,287,"(31.480899923409876, -88.88414382533603)"
104309,GAOKR-FY14-RX-0800 (1),2014,1479.6953779946261,110.99288967636095,338,"(30.780670191391376, -82.42423772839746)"
104335,BIG WILSON SOUTH (1),2014,1399.0743598033453,571.8007378809317,275,"(37.90764287900283, -79.84511623731312)"
104348,UNNAMED (1),2014,1348.966894167167,565.0757613375973,239,"(31.229000581188572, -93.71784284657676)"
104384,UNNAMED (2),2014,1228.9559296174352,334.62176637585196,182,"(33.16805754581935, -79.52732946974012)"
104396,UNNAMED (1),2014,1181.8984478493849,522.6747410266651,186,"(31.48501208499854, -92.9768466568483)"
104399,UNNAMED (1),2014,1171.2831522583785,492.52033379948085,264,"(37.05670634974198, -80.95583342538444)"
104410,UNNAMED (2),2014,1130.6279209462195,295.4491456269226,244,"(31.08768190563887, -89.16390751103137)"
104425,UNNAMED (1),2014,1069.2313574131326,563.5341829085306,181,"(37.94219183633943, -80.27645279273872)"
104430,UNNAMED (1),2014,1051.0573896451851,331.12358489969154,185,"(33.142006779703, -79.57915785125249)"
104432,UNNAMED (1),2014,1030.23223090647,486.56681144812165,211,"(31.42953817894746, -92.36886933718021)"
104443,BURN UNIT 201 (1),2014,992.4749335386331,7.242043129585618,148,"(30.419930556831368, -84.36217457633012)"
104460,UNNAMED (1),2014,902.2088355068338,276.70211116638006,210,"(30.529763392726114, -88.88807930812682)"
104464,UNNAMED (2),2014,1602.9785133646742,160.39463801537738,29,"(29.45780318606249, -81.83603100467403)"
104483,ARFSR-FY14-RX-JONES LAKE (1),2014,752.2460595585262,503.90663039004215,86,"(33.17875119345405, -92.20503369541036)"
104494,15 BUFFAO POINT MAINTENANCE (1),2014,684.5879046120971,616.6902852110321,149,"(36.07103982927082, -92.55756026468903)"
104498,UNNAMED (1),2014,669.2237498105274,187.74863073461512,184,"(29.018280810508173, -81.59902309774277)"
104499,UNNAMED (1),2014,661.820272476464,286.081733407065,127,"(31.031097826228304, -89.01277616959618)"
104502,UNNAMED (1),2014,648.8982405430849,269.3814331927821,164,"(31.39451960026209, -88.65486785260893)"
104506,UNNAMED (1),2014,596.0772121022504,273.8307652996284,158,"(30.589163455801398, -88.83960821916507)"
104510,HAMPTONVC RCW FY2014 (1),2014,569.5619792136105,306.92025025266514,153,"(33.83256394717408, -80.82859832117873)"
104516,IVORY MTN WEST (1),2014,500.34456014436034,224.4432934573124,177,"(33.458514773153496, -85.74329608518181)"
104566,UNNAMED (1),2015,5148.996094427227,616.1624323128233,644,"(38.41223317769273, -79.31223613840847)"
104588,UNNAMED (1),2015,3512.961641493545,33.85602617712535,339,"(30.31994162450634, -84.79342704198724)"
104607,UNNAMED (2),2015,4659.4533209230385,334.8342515118803,643,"(33.210960167026236, -79.55599119789186)"
104630,UNNAMED (1),2015,2568.5399753557276,235.01616606959195,404,"(33.67175683185764, -85.59885189613183)"
104645,LALCR FY16 RX MARSH AND PRAIRIE (1),2015,2413.6534603657924,516.4284404941986,608,"(29.943284693443516, -92.86288382643748)"
104647,UNNAMED (1),2015,2407.7257820572186,325.50478204547005,165,"(33.055758479985556, -79.62888376074251)"
104650,UNNAMED (1),2015,2388.7476296149575,318.6236581192206,416,"(33.16650468511543, -79.85756431313453)"
104651,UNNAMED (1),2015,2383.2457453810002,22.706731313748346,293,"(30.347383549125567, -84.60740518698404)"
104668,UNNAMED (2),2015,4317.937452216763,491.1394465642117,411,"(31.608459200761217, -92.4231725003523)"
104672,UNNAMED (2),2015,2706.6916822935186,161.25275100324265,35,"(29.44314705460776, -81.82840954227105)"
104677,UNNAMED (1),2015,2114.6982154272414,584.789309126573,303,"(38.10511725547488, -79.8099495792942)"
104699,UNNAMED (2),2015,2888.6386512864574,185.97612185703272,268,"(29.04136653340192, -81.61702035894199)"
104739,BURN UNIT 251 (1),2015,1662.1530556742453,19.553098028703634,256,"(30.30079749129767, -84.52105187407183)"
104741,UNNAMED (3),2015,4545.756550842557,334.7863574996954,551,"(33.15247150897195, -79.51215861625519)"
104763,BLOCKS CDFGHIJKLMN (1),2015,1484.9204565823616,166.089929484841,33,"(29.323023918427296, -81.80951101022899)"
104787,UNNAMED (1),2015,1310.4258413255209,254.3777905531873,370,"(32.976854484913375, -87.41077938857565)"
104809,UNNAMED (3),2015,2092.3293320027165,224.8352827991013,443,"(33.391578404280054, -85.93090181991695)"
104810,UNNAMED (1),2015,1134.2613823094484,325.70462300215297,158,"(33.231275583986154, -79.7622485273985)"
104814,UNNAMED (1),2015,1107.283201835292,316.2930583096341,497,"(34.26102296009171, -87.28329145329167)"
104832,UNNAMED (1),2015,1021.7021090212387,288.45804784281796,313,"(30.66946435387453, -89.08329985472167)"
104845,UNNAMED (1),2015,965.3968293917549,251.77153305176006,247,"(32.940664944491985, -87.38907342126126)"
104847,UNNAMED (1),2015,941.7628263787954,321.8626679638229,182,"(34.575458076922494, -81.64121390650139)"
104855,FLSVR FY15 RX ALPHA 07 (1),2015,847.7610971409094,77.5585852167801,200,"(29.654695537077544, -85.1546852479522)"
104860,UNNAMED (1),2015,797.4495186668962,306.4221038877815,212,"(34.81429729369005, -83.1831930123403)"
104861,UNNAMED (1),2015,773.9605157428014,282.71016744832525,142,"(31.444910756397036, -88.87288254652408)"
104867,RIVERSIDE C 12-22 (1),2015,738.3006416505419,162.83915898783061,230,"(29.413696553757532, -81.81583420906381)"
104873,UNNAMED (1),2015,689.2377682236249,405.7023906180516,143,"(31.31370033817647, -91.0074976133552)"
104875,LACPR FY16 RX MARSH AND PRAIRIE (1),2015,672.5416164465021,526.3057522431656,125,"(29.95644383281502, -93.03007242570965)"
104876,UNNAMED (1),2015,667.8890341208663,333.3407111194409,93,"(33.235481594997, -79.60620647220456)"
104877,UNNAMED (1),2015,666.5588153038786,312.0290544598601,309,"(34.947696713007645, -83.53580360185826)"
104878,UNNAMED (1),2015,665.145372259173,261.5777718262644,390,"(33.81746554780265, -82.16691971883961)"
104882,UNNAMED (1),2015,639.8279567104165,292.89448938147865,223,"(30.981135632762413, -89.13460190891718)"
104883,UNNAMED (1),2015,634.615264560369,284.0733245376916,179,"(31.498334349188852, -88.88214650747437)"
104891,UNNAMED (1),2015,607.5827407863833,154.11329010833666,204,"(30.996686721838913, -86.76410796307793)"
104900,UNNAMED (1),2015,578.5964571097006,33.53958592792103,224,"(30.01796031553333, -84.48512864819271)"
105013,UNNAMED (2),2016,7004.219378188396,520.9907524958032,12,"(32.01426075900997, -92.86594434277985)"
105014,UNNAMED (4),2016,11146.944966407476,51.17497631596067,699,"(30.07662754946015, -84.98313064136842)"
105032,UNNAMED (4),2016,5907.09645610288,320.88138703650185,173,"(33.13253840485958, -79.78299000507941)"
105041,UNNAMED (1),2016,2742.645823262744,530.0060996879298,104,"(31.47876606644743, -93.1022605564266)"
105085,UNNAMED (1),2016,2229.4961404384526,412.36810182638476,908,"(31.29611051282611, -91.12319818346508)"
105121,UNNAMED (2),2016,3413.4808179498646,395.0439387243281,503,"(31.547229252478296, -90.7875511443108)"
105141,BU 63 (1),2016,1736.9324047624225,44.77064104638467,153,"(30.12974096213023, -84.89508189291969)"
105150,UNNAMED (8),2016,8910.93294963012,405.66062276017817,1719,"(31.41444842860871, -90.99219339948215)"
105162,UNNAMED (2),2016,2334.7911863637055,529.2411487668409,287,"(31.364241720547454, -93.10069009011949)"
105184,UNNAMED (3),2016,3644.002231938478,490.55478635252354,253,"(31.4696238896709, -92.43191263117706)"
105191,UNNAMED (1),2016,1474.2849788886435,334.6167844666758,162,"(33.16847495461448, -79.5277492077368)"
105209,UNNAMED (2),2016,1980.283752265604,490.45156008249603,187,"(31.574095106129295, -92.41635754187084)"
105216,UNNAMED (1),2016,1353.7012567639536,40.67375055944343,278,"(30.292249046666676, -84.90294275023643)"
105235,UNNAMED (1),2016,1254.1365665401825,593.4016990930085,55,"(31.054869083247876, -94.203844143618)"
105245,UNNAMED (1),2016,1208.6875302239187,522.0284599627184,213,"(32.106475672114854, -92.86492210042131)"
105263,UNNAMED (2),2016,1806.9395479618531,185.17750453193617,120,"(29.052507782767968, -81.62462025289301)"
105265,UNNAMED (2),2016,1762.3786780201222,535.502684874207,197,"(31.42665543854714, -93.20108022560568)"
105278,UNNAMED (1),2016,1076.2358647339404,186.89196229081998,279,"(33.14672932391338, -83.81292200597173)"
105299,BILLS HILL 2016 (1),2016,1002.587247474485,233.3051481733649,219,"(28.842794280173532, -80.84223322476207)"
105303,UNNAMED (1),2016,947.5214909259607,171.61538242015453,281,"(29.291916121068905, -81.72459698109803)"
105306,UNNAMED (1),2016,924.6682617164568,492.4266622249059,42,"(31.555254031606726, -92.45269094746583)"
105331,UNNAMED (1),2016,821.6624172837453,46.177807293524886,232,"(30.172897922854574, -84.94824206824053)"
105333,UNNAMED (1),2016,792.9757173592991,152.67927985983138,110,"(31.120108418369277, -86.70076559483329)"
105335,UNNAMED (2),2016,1464.055057180395,404.46266650311566,330,"(31.302753718483295, -90.98786538548265)"
105339,UNNAMED (1),2016,754.6942165436628,187.73686855370025,165,"(29.019898185380434, -81.59807850671886)"
105350,BLOCKS B N (1),2016,667.1408785914269,163.4480091019603,81,"(29.364332692864796, -81.83377894402491)"
105361,UNNAMED (1),2016,560.920368255185,142.18031634691462,159,"(31.122049875802126, -86.51442037213222)"
105404,BU 9 (1),2017,8404.13202778828,33.58219562535953,1390,"(30.29854382477641, -84.78055548300753)"
105427,UNNAMED (1),2017,4020.3779380778005,45.34153446314602,447,"(30.21575695684804, -84.9546863728168)"
